count_session,count_hit,channelGrouping,totals_newVisits,device_browser,device_operatingSystem,device_isMobile,device_deviceCategory,geoNetwork_region,geoNetwork_latitude,geoNetwork_longitude,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,earliest_visit_number,latest_visit_number,time_earliest_visit,time_latest_visit,avg_visit_time,days_since_first_visit,visits_per_day,bounce_rate,earliest_source,latest_source,earliest_medium,latest_medium,earliest_keyword,latest_keyword,earliest_isTrueDirect,latest_isTrueDirect,num_interactions,bounces,time_on_site,transactionRevenue,products_array,has_converted,product_list,"food_cupboard--tins,_jars_&_packets--powdered_milk","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(1-6_years)","baby_products--milk,_food_&_juices--juices_&_beverages",nonfood,"baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(6-12_months)",Changing_&_Bathing,"baby_products--changing_&amp;_bathing--diapers,_wipes_&amp;_diaper_cream--baby_wipes_family_pack","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_wipes_single_piece",Baby_Products,fresh_food--dairy_&_eggs--yoghurt--probiotic_yoghurt,Baby_Pants,Baby Products--Changing &amp; Bathing--Pull-ups &amp; Swimming Pants--Baby Pants,Baby_and_Personal_Care,baby_products--changing_&_bathing--pull-ups_&_swimming_pants--baby_pants,"Baby_Products--Changing_&amp;amp;_Bathing--Diapers,_Wipes_&amp;amp;_Diaper_Cream--Baby_Diapers","baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(1-6_years)","baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(0-6_months)","Baby_Products--Changing_&_Bathing--Diapers,_Wipes_&_Diaper_Cream--Baby_Diapers","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(6-12_years)",سراويل_الأطفال,fresh_food--dairy_&_eggs--cheese_&_labneh--labneh,حفاضات_اطفال,"baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(6-12_months)",Baby_Diapers,baby_products--changing_&amp;_bathing--pull-ups_&amp;_swimming_pants--baby_pants,non_food,"baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--natural_baby_diapers",food,Bulk_Savings,"food_cupboard--tins,_jars_&amp;_packets--powdered_milk","Diapers,_Wipes_&_Diaper_Cream","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(0-6_months)",baby_products--changing_&_bathing--pull-ups_&_swimming_pants--baby_swimming,(not set),"Baby Products--Changing &amp; Bathing--Diapers, Wipes &amp; Diaper Cream--Baby Diapers",Pull-ups_&_Swimming_Pants,"baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_diapers","baby_products--changing_&amp;_bathing--diapers,_wipes_&amp;_diaper_cream--baby_diapers","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_wipes_family_pack","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--natural_baby_wipes"
19,1626,1,0,5,1,True,1,25,25.2048,55.2708,10478,2328,551.4736842105264,122.52631578947368,0.9473684210526316,3,129,165,11.33,17.87,15,28,56.068965517241374,0.0,30,4,12,1,3,0,True,True,10904,0,15383,0,3196,0,3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,797,2,0,5,6,True,1,25,25.2048,55.2708,2217,0,221.7,0.0,1.0,2,9,92,15.68,15.42,13,29,26.566666666666663,0.0,24,4,7,1,83,91,False,True,3957,0,0,52012651,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,354,2,0,5,6,True,1,25,25.2048,55.2708,741,0,82.33333333333333,0.0,1.0,2,69,77,7.18,20.15,12,30,11.419354838709678,0.0,24,4,7,1,88,95,False,True,4766,0,4950,0,1,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,223,2,0,5,1,True,1,1,24.4539,54.3773,1411,0,470.33333333333326,0.0,1.0,4,16,18,7.32,16.13,16,10,20.272727272727277,0.0,24,4,7,1,83,91,True,True,883,0,1342,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,1175,2,0,5,6,True,1,25,25.2048,55.2708,675,0,135.0,0.0,1.0,2,122,126,13.33,19.62,15,20,55.95238095238095,0.0,24,4,7,1,90,97,True,True,3568,0,706,65139392,1671,1,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18,1358,2,0,5,1,True,1,1,24.4539,54.3773,6525,859,362.5,47.72222222222222,0.9444444444444444,5,168,187,19.05,9.17,14,30,43.80645161290322,0.0,30,3,12,1,3,56,True,True,6978,0,19451,0,2361,0,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,5736,2,0,5,1,True,1,25,25.2048,55.2708,19204,0,446.6046511627906,0.0,1.0,54,52,477,15.25,19.58,15,29,191.2,0.0,24,4,7,1,88,91,True,True,18375,0,3210,251391339,2212,1,2210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,508,2,0,5,1,True,1,25,25.2048,55.2708,2081,2033,1040.5,1016.5,0.5,45,76,77,9.53,10.4,10,1,254.0,0.0,24,4,7,1,89,96,True,True,6794,0,6099,246504852,2265,0,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,3273,2,0,5,1,True,1,71,25.3463,55.4209,14129,4128,614.304347826087,179.47826086956522,0.9130434782608696,5,30,52,9.82,4.43,11,28,112.86206896551724,0.0,30,4,12,1,3,28,True,True,3753,0,8669,138286568,2299,0,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,725,2,0,5,6,True,1,1,24.4539,54.3773,2308,0,329.71428571428567,0.0,1.0,2,1,15,12.68,7.6,12,13,51.785714285714285,0.0,0,4,0,1,3,95,True,False,725,0,301,102929625,1161,1,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10,579,2,0,5,6,True,1,25,25.2048,55.2708,1454,0,145.4,0.0,1.0,2,2,13,20.93,10.7,13,24,23.16,0.0,0,4,0,1,3,95,True,False,620,0,1438,44106033,357,1,352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,502,2,0,5,6,True,1,25,25.2048,55.2708,7032,5116,260.44444444444446,189.4814814814815,0.6296296296296297,2,16,135,8.6,14.45,13,29,19.666666666666668,0.0,24,4,7,1,76,95,True,True,2266,0,4376,0,1032,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,590,2,0,5,1,True,1,25,25.2048,55.2708,3182,0,530.3333333333334,0.0,1.0,5,83,88,22.05,16.97,14,25,22.692307692307693,0.0,24,4,7,1,90,95,True,True,4203,0,1422,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,48,2,0,5,1,True,1,25,25.2048,55.2708,56,0,56.0,0.0,1.0,5,34,34,17.92,17.92,18,0,48.0,0.0,24,4,7,1,90,97,True,True,2154,0,0,31445641,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,210,2,0,2,5,False,0,0,0.0,0.0,8190,8060,1365.0,1343.3333333333333,0.1666666666666666,61,1,10,16.57,7.32,14,22,18.043478260869566,0.55,24,4,7,1,83,205,False,False,415,0,39763,289658122,2175,1,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
9,1019,2,0,5,6,True,1,44,12.9716,77.5946,2881,712,320.1111111111111,79.1111111111111,0.8888888888888888,2,1,76,15.78,0.03,11,27,40.17857142857143,0.0,24,4,7,1,90,91,True,True,2062,0,3424,144189192,7,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,4499,2,0,5,6,True,1,1,24.4539,54.3773,5401,0,186.24137931034485,0.0,1.0,8,15,199,12.83,7.98,8,28,155.13793103448276,0.0,24,4,7,1,83,95,True,True,24804,0,164,92826621,414,1,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,247,2,0,5,1,True,1,1,24.4539,54.3773,543,0,181.0,0.0,1.0,4,50,52,8.75,10.92,8,23,10.291666666666666,0.0,24,4,7,1,403,91,True,True,2156,0,372,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,1266,2,0,5,1,True,1,25,25.2048,55.2708,8083,6893,1154.7142857142858,984.7142857142856,0.4285714285714285,18,133,139,15.32,15.03,12,24,50.64,0.0,24,4,7,1,83,91,True,True,3537,0,2780,52145491,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,1032,2,0,5,6,True,1,1,24.4539,54.3773,2339,0,467.8,0.0,1.0,2,2,42,8.88,7.27,8,26,38.22222222222222,0.0,24,4,7,1,88,95,True,True,2025,0,1120,17152425,1777,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3988,2,0,5,1,True,1,1,24.4539,54.3773,15282,4305,436.6285714285714,123.0,0.8857142857142856,16,99,133,3.98,21.22,14,26,147.7037037037037,0.0,24,4,7,1,88,95,True,True,7232,0,24656,977246652,859,1,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
11,2188,2,0,5,6,True,1,1,24.4539,54.3773,4512,0,410.1818181818182,0.0,1.0,3,118,128,16.47,20.58,15,24,87.52,0.0,24,4,7,1,90,82,True,True,7157,0,0,126315163,1357,1,1380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,415,2,0,5,1,True,1,71,25.3463,55.4209,2939,0,163.27777777777777,0.0,1.0,4,58,75,9.67,8.07,12,29,13.833333333333334,0.0,30,4,12,1,3,453,False,False,894,0,54,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,2592,2,0,5,6,True,1,25,25.2048,55.2708,5981,0,498.41666666666663,0.0,1.0,2,40,51,6.53,20.2,13,18,136.42105263157896,0.0,24,4,7,1,89,96,True,True,5565,0,0,27674567,1777,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,289,2,0,5,6,True,1,25,25.2048,55.2708,142,0,142.0,0.0,1.0,2,82,82,16.72,16.72,17,0,289.0,0.0,24,4,7,1,83,91,True,True,4732,0,2016,85652113,3215,1,3227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,102,1,0,5,1,True,1,25,25.2048,55.2708,335,0,83.75,0.0,1.0,4,34,37,12.45,14.48,11,23,4.25,0.0,0,4,0,1,3,0,True,False,215,0,24,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,251,2,0,5,6,True,1,1,24.4539,54.3773,197,0,28.142857142857142,0.0,1.0,2,94,100,17.25,19.05,19,26,9.296296296296298,0.0,24,4,7,1,88,91,True,True,2850,0,780,80316802,2107,1,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,431,2,0,5,6,True,1,25,25.2048,55.2708,583,0,97.16666666666669,0.0,1.0,2,95,100,9.28,11.58,6,28,14.862068965517242,0.0,24,4,7,1,91,98,True,True,1256,0,822,0,2,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119,12986,2,0,5,1,True,1,25,25.2048,55.2708,75223,3539,632.1260504201681,29.73949579831933,0.9747899159663864,6,324,448,6.28,14.82,10,29,432.8666666666666,0.0,30,4,4,1,3,258,True,True,29613,0,165702,15164921,2375,1,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
43,2208,2,0,5,1,True,1,71,25.3463,55.4209,13669,1963,317.8837209302326,45.65116279069768,0.9767441860465116,21,118,161,12.23,18.27,10,29,73.6,0.0,24,4,7,1,83,91,True,True,6265,0,202576,898295164,2541,1,2494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11,1347,2,0,5,1,True,1,25,25.2048,55.2708,6625,760,602.2727272727273,69.0909090909091,0.909090909090909,25,90,100,12.3,14.5,18,27,48.10714285714285,0.0,24,4,7,1,88,95,True,True,7260,0,118477,868168741,353,1,348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,1417,1,0,5,1,True,1,25,25.2048,55.2708,3899,0,185.66666666666663,0.0,1.0,4,366,386,12.37,2.5,12,29,47.23333333333333,0.0,23,4,7,1,54,1,True,True,3422,0,2984,0,2493,0,2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,308,2,0,5,1,True,1,71,25.3463,55.4209,4699,4625,783.1666666666665,770.8333333333333,0.5,4,2,14,8.35,6.05,10,23,21.20833333333333,0.0,33,3,11,1,2,64,False,True,509,0,52472,1200833088,2219,1,2218,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,59,2,0,2,5,False,0,25,25.2048,55.2708,963,963,963.0,963.0,0.0,55,11,11,4.55,4.55,5,0,173.0,0.0,24,4,7,1,88,95,True,True,173,0,11484,0,1001,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3006,2,0,5,6,True,1,25,25.2048,55.2708,2583,0,215.25,0.0,1.0,3,184,197,18.8,17.02,17,30,96.96774193548387,0.0,24,4,7,1,88,95,True,True,11173,0,0,201170704,1357,1,1380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,1445,2,0,5,1,True,1,25,25.2048,55.2708,4952,500,412.66666666666663,41.66666666666666,0.9166666666666666,5,100,111,22.5,11.87,11,29,48.16666666666666,0.0,24,4,7,1,90,97,True,True,2940,0,5017,30928816,2410,1,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36,6088,2,0,5,6,True,1,25,25.2048,55.2708,15599,0,433.30555555555554,0.0,1.0,2,10,101,3.7,14.72,10,22,264.69565217391306,0.0,24,4,7,1,91,95,True,False,12293,0,2068,25564620,2109,1,2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,753,1,0,5,1,True,1,25,25.2048,55.2708,1792,130,59.73333333333333,4.333333333333333,0.9666666666666666,24,247,276,8.28,11.72,12,29,25.1,0.0,30,4,12,1,3,0,True,True,2701,0,76607,1504697617,2099,1,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,512,2,0,5,1,True,2,71,25.3463,55.4209,2004,0,1002.0,0.0,1.0,3,21,22,0.03,9.08,0,0,512.0,0.0,24,4,7,1,88,95,True,True,512,0,3998,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,512,1,0,5,1,True,1,68,25.8007,55.9762,596,0,45.84615384615385,0.0,1.0,4,90,102,23.65,11.48,14,18,26.94736842105263,0.0,24,4,7,1,0,0,False,True,1007,0,155,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,1301,2,0,5,1,True,1,25,25.2048,55.2708,8977,1513,280.53125,47.28125,0.96875,54,50,81,16.92,19.42,17,24,52.04,0.0,24,4,7,1,88,95,True,True,1301,0,1386,0,2331,0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,38,2,0,5,1,True,1,25,25.2048,55.2708,62,0,20.666666666666668,0.0,1.0,5,84,86,3.08,8.5,7,7,4.75,0.0,23,3,7,1,54,56,False,True,688,0,200,0,2286,0,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,2589,2,0,5,1,True,1,25,25.2048,55.2708,9387,1724,853.3636363636364,156.72727272727272,0.909090909090909,45,22,33,20.62,11.43,13,29,86.3,0.0,30,4,9,1,3,97,True,True,8625,0,5616,0,3397,0,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1009,2,0,5,6,True,1,25,25.2048,55.2708,1868,0,81.21739130434784,0.0,1.0,2,8,30,4.65,19.3,8,29,33.63333333333333,0.0,24,4,7,1,1,1,True,True,2649,0,757,0,1,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,1179,2,0,5,1,True,1,68,25.8007,55.9762,5600,0,509.09090909090907,0.0,1.0,50,104,114,5.68,7.18,10,27,42.10714285714285,0.0,30,4,9,1,3,95,True,True,3327,0,11759,0,2379,0,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,2474,2,0,5,6,True,1,25,25.2048,55.2708,3011,0,167.27777777777777,0.0,1.0,4,3,70,13.33,15.58,15,23,103.08333333333331,0.0,0,4,0,1,3,91,True,True,7194,0,479,41696672,2017,1,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2144,2,0,5,1,True,1,25,25.2048,55.2708,11586,6067,463.44,242.68,0.84,4,14,96,12.8,17.47,10,26,82.85185185185183,0.0,24,2,7,1,61,2,False,False,2749,0,111,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,748,2,0,5,6,True,1,2,25.4052,55.5136,1541,0,128.41666666666666,0.0,1.0,2,181,192,17.98,12.82,11,29,24.933333333333334,0.0,24,4,7,1,289,95,False,False,3099,0,728,0,1117,0,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,4893,2,0,5,1,True,1,25,25.2048,55.2708,21395,5825,713.1666666666665,194.16666666666663,0.8666666666666667,53,151,181,12.3,9.65,13,29,163.1,0.0,24,4,7,1,1,1,True,True,8083,0,24594,17027173,3171,0,3167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,145,2,0,5,1,True,1,1,24.1302,55.8023,259,0,86.33333333333333,0.0,1.0,4,17,19,5.08,20.0,15,26,5.37037037037037,0.0,24,4,7,1,89,96,True,True,620,0,127,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,250,1,0,5,6,True,1,25,25.2048,55.2708,325,0,325.0,0.0,1.0,3,30,30,13.68,13.68,14,0,250.0,0.0,24,4,7,1,1,1,True,True,3775,0,0,56243618,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,475,1,0,5,6,True,1,1,24.4539,54.3773,284,0,94.66666666666669,0.0,1.0,2,14,22,11.38,19.93,13,29,15.833333333333334,0.0,24,4,7,1,1,1,True,True,12175,0,11350,125118363,187,1,181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,7881,2,0,5,1,True,1,1,24.4539,54.3773,33997,6093,1133.2333333333331,203.1,0.9333333333333332,5,54,83,13.08,10.63,10,30,254.2258064516129,0.0,24,4,7,1,88,95,True,True,26492,0,6287,33773941,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,2093,1,0,5,1,True,1,1,24.1302,55.8023,7408,799,493.8666666666666,53.266666666666666,0.9333333333333332,5,4,21,12.62,6.07,8,28,72.17241379310344,0.0,30,4,9,1,3,0,True,True,2928,0,2340,0,2361,0,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,139,2,0,7,4,False,0,25,25.2048,55.2708,5499,5499,785.5714285714284,785.5714285714284,0.0,8,1,5,5.52,12.98,10,20,22.428571428571427,0.33,0,4,0,1,3,68,True,False,807,0,1716,41220216,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,62,2,0,2,1,True,1,1,24.4539,54.3773,3175,3072,1058.3333333333333,1024.0,0.3333333333333333,6,3,5,18.2,3.9,18,2,158.33333333333334,0.0,24,4,7,1,88,95,False,True,499,0,34203,0,12,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,794,2,0,5,6,True,1,25,25.2048,55.2708,600,0,150.0,0.0,1.0,3,12,48,20.8,7.58,6,13,56.71428571428572,0.0,24,4,7,1,88,95,False,True,1956,0,0,232371666,1547,1,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,442,1,0,5,1,True,1,25,25.2048,55.2708,1807,0,361.4,0.0,1.0,44,20,24,15.97,17.68,17,7,55.25,0.0,30,4,9,1,3,0,True,True,1781,0,128771,189977926,433,1,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
47,8027,2,0,5,6,True,1,25,25.2048,55.2708,14367,0,305.6808510638298,0.0,1.0,2,29,132,15.65,13.03,11,30,258.93548387096774,0.0,24,4,7,1,83,91,True,True,19868,0,7351,562759742,839,1,835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,2065,2,0,5,6,True,1,25,25.2048,55.2708,1381,0,138.1,0.0,1.0,2,127,136,8.42,15.13,15,29,68.83333333333333,0.0,24,4,7,1,90,91,True,True,5947,0,0,70582710,1642,1,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,1811,2,0,5,1,True,1,1,24.4539,54.3773,11061,2354,460.875,98.08333333333333,0.9166666666666666,3,6,29,17.48,17.48,12,26,67.07407407407408,0.0,24,4,7,1,1,32,True,True,1811,0,3626,0,2265,0,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,1924,2,0,5,1,True,1,1,24.1302,55.8023,10763,1831,347.1935483870968,59.064516129032256,0.967741935483871,3,283,313,4.48,20.82,13,30,62.064516129032256,0.0,24,4,7,1,88,95,True,True,11581,0,1676,0,1,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,2214,2,0,5,1,True,1,25,25.2048,55.2708,8377,3323,558.4666666666667,221.53333333333333,0.8,24,129,143,18.17,19.08,17,29,73.8,0.0,24,4,7,1,88,439,True,True,10571,0,1058,25428874,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,1204,1,0,5,1,True,1,71,25.3463,55.4209,12874,0,990.3076923076922,0.0,1.0,4,1,16,14.05,8.27,10,23,50.16666666666666,0.0,30,4,4,1,3,0,True,True,5849,0,2430,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
